"RICHARDSON ISD","LAKE HIGHLANDS H S","057916002","057916","09 - 12","S","057","10","DALLAS","","N","A","NQ","R","","N"
"RICHARDSON ISD","LAKE HIGHLANDS J H","057916042","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","LIBERTY J H","057916049","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","MARK TWAIN EL","057916115","057916","PK - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","MATH SCIENCE TECH MAGNET","057916142","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","MERRIMAN PARK EL","057916134","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","M","","N"
"RICHARDSON ISD","MOHAWK EL","057916108","057916","KG - 06","E","057","10","DALLAS","","N","E","NA","M","","N"
"RICHARDSON ISD","MOSS HAVEN EL","057916132","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","RM","","N"
"RICHARDSON ISD","NORTHLAKE EL","057916121","057916","PK - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","NORTHRICH EL","057916109","057916","EE - 06","E","057","10","DALLAS","","N","R","NA","NQ","","N"
"RICHARDSON ISD","NORTHWOOD HILLS EL","057916110","057916","KG - 06","E","057","10","DALLAS","","N","E","NA","NQ","","N"
"RICHARDSON ISD","O HENRY EL","057916106","057916","EE - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","P A S S LEARNING CTR","057916008","057916","08 - 08","M","057","10","DALLAS","","N","N","NR","","","N"
"RICHARDSON ISD","PARKHILL J H","057916051","057916","07 - 09","M","057","10","DALLAS","","N","E","NA","NQ","","N"
"RICHARDSON ISD","PEARCE H S","057916004","057916","09 - 12","S","057","10","DALLAS","","N","R","AC","NQ","","N"
"RICHARDSON ISD","PRAIRIE CREEK EL","057916123","057916","KG - 06","E","057","10","DALLAS","","N","E","NA","R","","N"
"RICHARDSON ISD","PRESTONWOOD EL","057916125","057916","KG - 06","E","057","10","DALLAS","","N","R","NA","NQ","","N"
"RICHARDSON ISD","RICHARDSON H S","057916003","057916","09 - 12","S","057","10","DALLAS","","N","A","NQ","NQ","","N"
"RICHARDSON ISD","RICHARDSON HEIGHTS EL","057916111","057916","PK - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","RICHARDSON J H","057916043","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","RICHARDSON NORTH J H","057916045","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","RICHARDSON TERRACE EL","057916112","057916","EE - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","RICHARDSON WEST J H","057916044","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","RICHLAND EL","057916130","057916","KG - 06","E","057","10","DALLAS","","N","R","NA","M","","N"
"RICHARDSON ISD","RISD ACAD","057916137","057916","02 - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","SKYVIEW EL","057916126","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","SPRING CREEK EL","057916118","057916","KG - 06","E","057","10","DALLAS","","N","E","NA","NQ","","N"
"RICHARDSON ISD","SPRING VALLEY EL","057916113","057916","PK - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","SPRINGRIDGE EL","057916124","057916","PK - 06","E","057","10","DALLAS","","N","R","NA","RM","","N"
"RICHARDSON ISD","STULTS ROAD EL","057916114","057916","EE - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","WALLACE EL","057916116","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","WESTWOOD J H","057916048","057916","07 - 09","M","057","10","DALLAS","","N","A","NA","NQ","","N"
"RICHARDSON ISD","WHITE ROCK EL","057916117","057916","KG - 06","E","057","10","DALLAS","","N","A","NA","RM","","N"
"RICHARDSON ISD","YALE EL","057916131","057916","KG - 06","E","057","10","DALLAS","","N","E","NA","NQ","","N"
"RICHLAND SPRINGS ISD","RICHLAND SPRINGS SCHOOL","206902001","206902","KG - 12","B","206","15","SAN SABA","","N","A","NQ","NQ","","N"
"RIESEL ISD","RIESEL SCHOOL","161912001","161912","EE - 12","B","161","12","MCLENNAN","","N","R","NQ","NQ","","N"
"RIO GRANDE CITY ISD","COMMUNITY BASED ALTER","214901002","214901","07 - 12","S","214","01","STARR","","N","1","PE","","","N"
"RIO GRANDE CITY ISD","GRULLA EL","214901102","214901","PK - 05","E","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","GRULLA MIDDLE","214901041","214901","06 - 12","B","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","IMMACULATE CONCEPTION SCH","214901200","214901","01 - 08","E","214","01","STARR","","N","N","NR","","","N"
"RIO GRANDE CITY ISD","JOHN & OLIVE HINOJOSA EL","214901105","214901","KG - 04","E","214","01","STARR","","N","R","NA","NQ","","N"
"RIO GRANDE CITY ISD","LA UNION EL","214901103","214901","PK - 05","E","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","NORTH GRAMMAR EL","214901104","214901","KG - 04","E","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","RINGGOLD EL","214901107","214901","EE - 04","E","214","01","STARR","","N","R","NA","NQ","","N"
"RIO GRANDE CITY ISD","RINGGOLD FIFTH GR","214901109","214901","05 - 05","E","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","RINGGOLD MIDDLE","214901042","214901","06 - 08","M","214","01","STARR","","N","A","NA","NQ","","N"
"RIO GRANDE CITY ISD","RIO GRANDE CITY H S","214901001","214901","09 - 12","S","214","01","STARR","","N","A","NQ","NQ","","N"
"RIO GRANDE CITY ISD","ROQUE GUERRA JR EL","214901108","214901","KG - 04","E","214","01","STARR","","N","R","NA","NQ","","N"
"RIO GRANDE CITY ISD","THREE YEAR OLD MIGRANT","214901043","214901","EE - EE","E","214","01","STARR","","N","N","NR","","","N"
"RIO HONDO ISD","RIO HONDO EL","031911102","031911","EE - 03","E","031","01","CAMERON","","N","A","NA","NQ","RIO HONDO INT.","N"
"RIO HONDO ISD","RIO HONDO H S","031911001","031911","09 - 12","S","031","01","CAMERON","","N","A","NQ","NQ","","N"
"RIO HONDO ISD","RIO HONDO INT","031911103","031911","04 - 05","E","031","01","CAMERON","","N","A","NA","NQ","","N"
"RIO HONDO ISD","RIO HONDO J H","031911041","031911","06 - 08","M","031","01","CAMERON","","N","A","NA","NQ","","N"
"RIO VISTA ISD","RIO VISTA EL","126907101","126907","EE - 04","E","126","11","JOHNSON","","N","A","NA","NQ","","N"
"RIO VISTA ISD","RIO VISTA H S","126907001","126907","09 - 12","S","126","11","JOHNSON","","N","R","NQ","NQ","","N"
"RIO VISTA ISD","RIO VISTA MIDDLE","126907041","126907","05 - 08","M","126","11","JOHNSON","","N","R","NA","NQ","","N"
"RISING STAR ISD","RISING STAR H S","067908001","067908","07 - 12","S","067","14","EASTLAND","","N","R","NQ","NQ","","N"
"RISING STAR ISD","WARD EL","067908101","067908","EE - 06","E","067","14","EASTLAND","","N","R","NA","NQ","","N"
"RIVER ROAD ISD","RIVER ROAD J H-H S","188902001","188902","07 - 12","S","188","16","POTTER","","N","A","NQ","NQ","","N"
"RIVER ROAD ISD","ROLLING HILLS EL","188902101","188902","EE - 03","E","188","16","POTTER","","N","R","NA","NQ","WILLOW VISTA EL","N"
"RIVER ROAD ISD","WILLOW VISTA EL","188902102","188902","04 - 06","E","188","16","POTTER","","N","R","NA","NQ","","N"
"RIVIERA ISD","DE LA PAZ MIDDLE","137903041","137903","06 - 08","M","137","02","KLEBERG","","N","A","NA","M","","N"
"RIVIERA ISD","KAUFER H S","137903001","137903","09 - 12","S","137","02","KLEBERG","","N","A","NQ","NQ","","N"
"RIVIERA ISD","NANNY EL","137903101","137903","PK - 05","E","137","02","KLEBERG","","N","A","NA","NQ","","N"
"ROBERT LEE ISD","C B P","041902195","041902","12 - 12","S","041","15","COKE","","N","N","NR","","","N"
"ROBERT LEE ISD","FAIRVIEW ACCELERATED","041902002","041902","09 - 12","S","041","15","COKE","","N","2","PE","","","N"
"ROBERT LEE ISD","MILES VOC TRAINING (MVT)","041902150","041902","09 - 12","S","041","15","COKE","","N","N","NR","","","N"
"ROBERT LEE ISD","ROBERT LEE EL","041902101","041902","EE - 06","E","041","15","COKE","","N","E","NA","NQ","","N"
"ROBERT LEE ISD","ROBERT LEE H S","041902001","041902","07 - 12","S","041","15","COKE","","N","E","NQ","NQ","","N"
"ROBERT LEE ISD","WALL SPECIAL PROG","041902190","041902","EE - EE","E","041","15","COKE","","N","N","NR","","","N"
"ROBINSON ISD","ROBINSON EL","161922102","161922","03 - 05","E","161","12","MCLENNAN","","N","R","NA","NQ","","N"
"ROBINSON ISD","ROBINSON H S","161922001","161922","09 - 12","S","161","12","MCLENNAN","","N","R","NQ","NQ","","N"
"ROBINSON ISD","ROBINSON J H","161922041","161922","07 - 08","M","161","12","MCLENNAN","","N","E","NA","NQ","","N"
"ROBINSON ISD","ROBINSON PRI","161922101","161922","EE - 02","E","161","12","MCLENNAN","161922102","N","R","NA","NQ","ROBINSON ELEMENTARY","N"
"ROBINSON ISD","ROSENTHAL EL","161922103","161922","06 - 06","M","161","12","MCLENNAN","","N","E","NA","R","","N"
"ROBSTOWN ISD","ACADEMY FOR EXCELLENCE","178909003","178909","03 - 11","B","178","02","NUECES","","C","1","PE","","","N"
"ROBSTOWN ISD","ALTER LRN CTR","178909002","178909","08 - 12","S","178","02","NUECES","","C","1","PE","","","N"
"ROBSTOWN ISD","LOTSPEICH EL","178909103","178909","PK - 04","E","178","02","NUECES","","C","R","NA","NQ","","N"
"ROBSTOWN ISD","MARTIN EL","178909104","178909","03 - 04","E","178","02","NUECES","","C","R","NA","NQ","","N"
"ROBSTOWN ISD","ROBSTOWN H S","178909001","178909","09 - 12","S","178","02","NUECES","","N","A","NQ","NQ","","N"
"ROBSTOWN ISD","SALAZAR EL","178909105","178909","EE - 02","E","178","02","NUECES","178909104","C","R","NA","NQ","MARTIN EL","N"
"ROBSTOWN ISD","SAN PEDRO EL","178909101","178909","PK - 04","E","178","02","NUECES","","C","A","NA","NQ","","N"
"ROBSTOWN ISD","SEALE J H","178909041","178909","07 - 08","M","178","02","NUECES","","C","A","NA","NQ","","N"
"ROBSTOWN ISD","SOLOMON P ORTIZ INT","178909042","178909","05 - 06","M","178","02","NUECES","","C","R","NA","NQ","","N"
"ROBY CONS ISD","ROBY EL","076903101","076903","EE - 08","E","076","14","FISHER","","N","E","NA","NQ","","N"
"ROBY CONS ISD","ROBY H S","076903001","076903","09 - 12","S","076","14","FISHER","","N","A","AT","NQ","","N"
"ROCHELLE ISD","ROCHELLE SCHOOL","160904001","160904","KG - 12","B","160","15","MCCULLOCH","","N","R","NQ","NQ","","N"
"ROCHESTER ISD","ROCHESTER SCHOOL","104902001","104902","EE - 12","B","104","14","HASKELL","","N","E","NQ","NQ","","N"
"ROCKDALE ISD","HASHEM JUVENILE JUSTICE CTR","166904042","166904","05 - 11","B","166","06","MILAM","","N","1","PE","","","N"
"ROCKDALE ISD","ROCKDALE EL","166904101","166904","EE - 05","E","166","06","MILAM","","N","R","NA","M","","N"
"ROCKDALE ISD","ROCKDALE H S","166904001","166904","09 - 12","S","166","06","MILAM","","N","E","NQ","R","","N"
"ROCKDALE ISD","ROCKDALE J H","166904041","166904","06 - 08","M","166","06","MILAM","","N","A","NA","NQ","","N"
"ROCKSPRINGS ISD","ROCKSPRINGS EL","069901101","069901","EE - 08","E","069","15","EDWARDS","","N","A","NA","NQ","","N"
"ROCKSPRINGS ISD","ROCKSPRINGS H S","069901001","069901","09 - 12","S","069","15","EDWARDS","","N","A","NQ","NQ","","N"
"ROCKWALL ISD","ALTER ED","199901002","199901","08 - 12","S","199","10","ROCKWALL","","N","N","NR","","","N"
"ROCKWALL ISD","AMANDA ROCHELL EL","199901103","199901","EE - 05","E","199","10","ROCKWALL","","N","R","NA","R","","N"
"ROCKWALL ISD","AMY PARKS-HEATH EL","199901106","199901","EE - 05","E","199","10","ROCKWALL","","N","E","NA","NQ","","N"
"ROCKWALL ISD","CULLINS-LAKE POINTE EL","199901105","199901","PK - 05","E","199","10","ROCKWALL","","N","E","NA","M","","N"
"ROCKWALL ISD","HERMAN E UTLEY MIDDLE","199901041","199901","06 - 08","M","199","10","ROCKWALL","","N","R","NA","RM","","N"
"ROCKWALL ISD","HOWARD DOBBS EL","199901102","199901","EE - 05","E","199","10","ROCKWALL","","N","E","NA","NQ","","N"
"ROCKWALL ISD","J W WILLIAMS MIDDLE","199901042","199901","06 - 08","M","199","10","ROCKWALL","","N","E","NA","NQ","","N"
"ROCKWALL ISD","NEBBIE WILLIAMS EL","199901107","199901","PK - 05","E","199","10","ROCKWALL","","N","E","NA","R","","N"
"ROCKWALL ISD","ROCKWALL H S","199901001","199901","09 - 12","S","199","10","ROCKWALL","","N","R","NQ","NQ","","N"
"ROCKWALL ISD","VIRGINIA REINHARDT EL","199901101","199901","PK - 05","E","199","10","ROCKWALL","","N","E","NA","M","","N"
"ROGERS ISD","ROGERS EL","014907102","014907","PK - 05","E","014","12","BELL","","N","E","NA","NQ","","N"
"ROGERS ISD","ROGERS H S","014907001","014907","09 - 12","S","014","12","BELL","","N","R","NQ","NQ","","N"
"ROGERS ISD","ROGERS MIDDLE","014907041","014907","06 - 08","M","014","12","BELL","","N","R","NA","R","","N"
"ROMA ISD","ACCELERATED LRN ACAD","214903002","214903","09 - 12","S","214","01","STARR","","N","1","PE","","","N"
"ROMA ISD","BARRERA EL","214903105","214903","KG - 03","E","214","01","STARR","","N","E","NA","NQ","ROMA INT.","N"
"ROMA ISD","INSTR & GUIDE CTR","214903003","214903","07 - 12","S","214","01","STARR","","N","2","PE","","","N"
"ROMA ISD","LOS SAENZ EL","214903102","214903","EE - PK","E","214","01","STARR","","N","N","NR","","","N"
"ROMA ISD","ROMA H S","214903001","214903","09 - 12","S","214","01","STARR","","N","A","NQ","NQ","","N"
"ROMA ISD","ROMA INT","214903104","214903","04 - 06","E","214","01","STARR","","N","A","NA","NQ","","N"
"ROMA ISD","ROMA MIDDLE","214903041","214903","07 - 08","M","214","01","STARR","","N","A","NA","NQ","","N"
"ROMA ISD","SCOTT EL","214903103","214903","KG - 03","E","214","01","STARR","","N","E","NA","NQ","ROMA INT.","N"
"ROMA ISD","VERA EL","214903106","214903","KG - 03","E","214","01","STARR","","N","E","NA","NQ","ROMA INT.","N"
"ROMA ISD","YNES B ESCOBAR EL","214903101","214903","PK - 05","E","214","01","STARR","","N","R","NA","NQ","","N"
"ROOSEVELT ISD","LUBBOCK CO YOUTH CTR","152908002","152908","09 - 09","S","152","17","LUBBOCK","","N","N","NR","","","N"
"ROOSEVELT ISD","ROOSEVELT EL","152908101","152908","EE - 05","E","152","17","LUBBOCK","","N","A","NA","NQ","","N"
"ROOSEVELT ISD","ROOSEVELT H S","152908001","152908","09 - 12","S","152","17","LUBBOCK","","N","R","NQ","NQ","","N"
"ROOSEVELT ISD","ROOSEVELT J H","152908041","152908","06 - 08","M","152","17","LUBBOCK","","N","A","NA","NQ","","N"
"ROPES ISD","CHOICE ALTER H S","110905002","110905","09 - 12","S","110","17","HOCKLEY","","N","1","PE","","","N"
"ROPES ISD","ROPES SCHOOL","110905001","110905","PK - 12","B","110","17","HOCKLEY","","N","A","NQ","NQ","","N"
"ROSCOE ISD","ROSCOE EL","177901101","177901","EE - 06","E","177","14","NOLAN","","N","R","NA","NQ","","N"
"ROSCOE ISD","ROSCOE H S","177901001","177901","07 - 12","S","177","14","NOLAN","","N","A","NQ","NQ","","N"
"ROSEBUD-LOTT ISD","ALTER ED","073905003","073905","07 - 11","S","073","12","FALLS","","N","N","NR","","","N"
"ROSEBUD-LOTT ISD","LOTT EL","073905102","073905","EE - 06","E","073","12","FALLS","","N","R","NA","NQ","","N"
"ROSEBUD-LOTT ISD","P E P","073905002","073905","PK - PK","E","073","12","FALLS","","N","N","NR","","","N"
"ROSEBUD-LOTT ISD","ROSEBUD INT","073905101","073905","04 - 06","E","073","12","FALLS","","N","R","NA","NQ","","N"
"ROSEBUD-LOTT ISD","ROSEBUD PRI","073905103","073905","KG - 03","E","073","12","FALLS","","N","R","NA","M","ROSEBUD INT.","N"
"ROSEBUD-LOTT ISD","ROSEBUD-LOTT H S","073905001","073905","09 - 12","S","073","12","FALLS","","N","R","NQ","NQ","","N"
"ROSEBUD-LOTT ISD","ROSEBUD-LOTT J H","073905041","073905","07 - 08","M","073","12","FALLS","","N","R","NA","NQ","","N"
"ROTAN ISD","HOBBS ALTER ED CO-OP","076904002","076904","09 - 11","S","076","14","FISHER","","N","1","PE","","","N"
"ROTAN ISD","ROTAN EL","076904101","076904","EE - 04","E","076","14","FISHER","","N","E","NA","NQ","","N"
"ROTAN ISD","ROTAN H S","076904001","076904","09 - 12","S","076","14","FISHER","","N","E","NQ","NQ","","N"
"ROTAN ISD","ROTAN J H","076904041","076904","05 - 08","M","076","14","FISHER","","N","E","NA","RM","","N"
"ROUND ROCK ISD","ANDERSON MILL EL","246909109","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","R","","N"
"ROUND ROCK ISD","BLUEBONNET EL","246909118","246909","PK - 05","E","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","BRUSHY CREEK EL","246909114","246909","KG - 05","E","246","13","WILLIAMSON","","N","R","NA","NQ","","N"
"ROUND ROCK ISD","C D FULKES MIDDLE","246909041","246909","06 - 08","M","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","CANYON VISTA MIDDLE","246909044","246909","06 - 08","M","246","13","WILLIAMSON","","N","E","NA","R","","N"
"ROUND ROCK ISD","CEDAR VALLEY MIDDLE","246909047","246909","06 - 08","M","246","13","WILLIAMSON","","N","R","NA","NQ","","N"
"ROUND ROCK ISD","CHISHOLM TRAIL MIDDLE","246909043","246909","06 - 08","M","246","13","WILLIAMSON","","N","A","NQ","NQ","","N"
"ROUND ROCK ISD","CLAUDE BERKMAN EL","246909101","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","R","","N"
"ROUND ROCK ISD","DEEP WOOD EL","246909107","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","R","","N"
"ROUND ROCK ISD","DEERPARK MIDDLE","246909045","246909","06 - 08","M","246","13","WILLIAMSON","","N","E","NA","R","","N"
"ROUND ROCK ISD","DOUBLE FILE TRAIL EL","246909119","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","ESPERANZA TREATMENT CTR","246909006","246909","07 - 11","S","246","13","WILLIAMSON","","N","N","NR","","","N"
"ROUND ROCK ISD","FERN BLUFF EL","246909123","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","M","","N"
"ROUND ROCK ISD","FOREST CREEK EL","246909126","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","FOREST NORTH EL","246909108","246909","EE - 05","E","246","13","WILLIAMSON","","N","R","NA","NQ","","N"
"ROUND ROCK ISD","GATTIS EL","246909121","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","GREAT OAKS EL","246909128","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","HOPEWELL MIDDLE","246909046","246909","06 - 08","M","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","JOLLYVILLE EL","246909124","246909","EE - 05","E","246","13","WILLIAMSON","","N","R","NA","NQ","","N"
"ROUND ROCK ISD","LAUREL MOUNTAIN EL","246909116","246909","KG - 05","E","246","13","WILLIAMSON","","N","E","NA","R","","N"
"ROUND ROCK ISD","LIVE OAK EL","246909120","246909","EE - 05","E","246","13","WILLIAMSON","","N","R","NA","R","","N"
"ROUND ROCK ISD","MCNEIL H S","246909004","246909","09 - 12","S","246","13","WILLIAMSON","","N","R","NQ","NQ","","N"
"ROUND ROCK ISD","NOEL GRISHAM MIDDLE","246909042","246909","06 - 08","M","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","NORTH OAKS EL","246909110","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","OLD TOWN EL","246909122","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","NQ","","N"
"ROUND ROCK ISD","POND SPRINGS EL","246909117","246909","EE - 05","E","246","13","WILLIAMSON","","N","R","NA","NQ","","N"
"ROUND ROCK ISD","PURPLE SAGE EL","246909113","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","ROUND ROCK H S","246909001","246909","09 - 12","S","246","13","WILLIAMSON","","N","A","NQ","NQ","","N"
"ROUND ROCK ISD","ROUND ROCK OPPORT CTR","246909002","246909","06 - 12","B","246","13","WILLIAMSON","","N","1","PE","","","N"
"ROUND ROCK ISD","SPICEWOOD EL","246909105","246909","EE - 05","E","246","13","WILLIAMSON","","N","E","NA","NQ","","N"
"ROUND ROCK ISD","VIC ROBERTSON EL","246909111","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","R","","N"
"ROUND ROCK ISD","WELLS BRANCH EL","246909115","246909","EE - 05","E","246","13","WILLIAMSON","","N","A","NA","R","","N"
