"LAKE WORTH ISD","JAMES HODGKINS INT","220910","220910102","","N","A","NA","","N","05 - 06","220","11","TARRANT","Middle"
"LAKE WORTH ISD","LAKE WORTH H S","220910","220910001","","N","L","NE","","N","09 - 12","220","11","TARRANT","Secondary"
"LAKE WORTH ISD","N A HOWRY MIDDLE","220910","220910041","","N","A","NA","","N","07 - 08","220","11","TARRANT","Middle"
"LAKE WORTH ISD","SECOND CHANCE H S","220910","220910005","","N","1","PE","","N","09 - 12","220","11","TARRANT","Secondary"
"LAKEVIEW ISD","LAKEVIEW SCHOOL","096908","096908001","","N","R","AT","","N","PK - 12","096","16","HALL","Both Elem/Sec"
"LAMAR CONSOLIDATED ISD","B F TERRY H S","079901","079901002","","N","L","NE","","N","09 - 12","079","04","FORT BEND","Secondary"
"LAMAR CONSOLIDATED ISD","BEASLEY EL","079901","079901101","","N","R","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","BOWIE EL","079901","079901102","","N","A","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","COMMUNITY CTR","079901","079901005","","N","N","NR","","N","05 - 12","079","04","FORT BEND","Both Elem/Sec"
"LAMAR CONSOLIDATED ISD","CROCKETT MIDDLE","079901","079901106","","N","A","NA","","N","06 - 06","079","04","FORT BEND","Middle"
"LAMAR CONSOLIDATED ISD","FORT BEND CO ALTER","079901","079901008","","N","1","PE","","N","07 - 12","079","04","FORT BEND","Secondary"
"LAMAR CONSOLIDATED ISD","GEORGE J H","079901","079901042","","N","A","NA","","N","07 - 08","079","04","FORT BEND","Middle"
"LAMAR CONSOLIDATED ISD","HUGGINS EL","079901","079901110","","N","A","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","JACKSON MIDDLE","079901","079901103","","N","A","NA","","N","06 - 06","079","04","FORT BEND","Middle"
"LAMAR CONSOLIDATED ISD","JANE LONG EL","079901","079901105","","N","A","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","JUVENILE DETENT CTR","079901","079901133","","N","A","NA","","N","07 - 11","079","04","FORT BEND","Secondary"
"LAMAR CONSOLIDATED ISD","LAMAR CONS H S","079901","079901001","","N","A","NQ","","N","09 - 12","079","04","FORT BEND","Secondary"
"LAMAR CONSOLIDATED ISD","LAMAR GUIDANCE CTR","079901","079901004","","N","1","PE","","N","06 - 12","079","04","FORT BEND","Both Elem/Sec"
"LAMAR CONSOLIDATED ISD","LAMAR J H","079901","079901041","","N","A","NA","","N","07 - 08","079","04","FORT BEND","Middle"
"LAMAR CONSOLIDATED ISD","MANFORD WILLIAMS EL","079901","079901111","","N","R","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","MEYER EL","079901","079901112","","N","A","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","NAVARRO EL","079901","079901113","","N","A","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","PLACE (16-21)","079901","079901007","","N","1","PE","","N","09 - 12","079","04","FORT BEND","Secondary"
"LAMAR CONSOLIDATED ISD","SMITH EL","079901","079901107","","N","A","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","STEPHEN F AUSTIN EL","079901","079901114","","N","E","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","SUSANNA DICKINSON EL","079901","079901115","","N","R","NA","","N","PK - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","TAYLOR RAY EL","079901","079901109","","N","A","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","TRAVIS EL","079901","079901108","","N","A","NA","","N","EE - 05","079","04","FORT BEND","Elementary"
"LAMAR CONSOLIDATED ISD","TRINITY LIFE CTR","079901","079901131","","N","N","NR","","N","06 - 10","079","04","FORT BEND","Both Elem/Sec"
"LAMAR CONSOLIDATED ISD","YOUTH OPPORTUNITY UNLIMITED","079901","079901132","","N","N","NR","","N","06 - 08","079","04","FORT BEND","Middle"
"LAMESA ISD","ALTER CTR","058906","058906002","","N","2","PE","","N","07 - 12","058","17","DAWSON","Secondary"
"LAMESA ISD","LAMESA H S","058906","058906001","","N","A","NQ","","N","09 - 12","058","17","DAWSON","Secondary"
"LAMESA ISD","LAMESA MIDDLE","058906","058906041","","N","A","NA","","N","05 - 08","058","17","DAWSON","Middle"
"LAMESA ISD","NORTH EL","058906","058906103","058906104","N","A","NA","V. Z. ROGERS","N","02 - 03","058","17","DAWSON","Elementary"
"LAMESA ISD","ROGERS EL","058906","058906104","","N","A","NA","","N","04 - 04","058","17","DAWSON","Elementary"
"LAMESA ISD","SOUTH EL","058906","058906105","058906103","N","A","NA","NORTH EL","N","EE - 01","058","17","DAWSON","Elementary"
"LAMPASAS ISD","DEPT OF EXCEPT CHILD","141901","141901199","","N","N","NR","","N","01 - 04","141","12","LAMPASAS","Elementary"
"LAMPASAS ISD","HANNA SPRINGS INT","141901","141901103","","N","A","NA","","N","03 - 04","141","12","LAMPASAS","Elementary"
"LAMPASAS ISD","HANNA SPRINGS INT","141901","141901104","","N","R","NA","","N","05 - 06","141","12","LAMPASAS","Middle"
"LAMPASAS ISD","LAMPASAS ALTER H S","141901","141901003","","N","1","PE","","N","09 - 12","141","12","LAMPASAS","Secondary"
"LAMPASAS ISD","LAMPASAS H S","141901","141901001","","N","R","NQ","","N","09 - 12","141","12","LAMPASAS","Secondary"
"LAMPASAS ISD","LAMPASAS MIDDLE","141901","141901041","","N","A","NA","","N","06 - 12","141","12","LAMPASAS","Both Elem/Sec"
"LAMPASAS ISD","RESIDENTIAL TREAT CTR","141901","141901002","","N","N","NR","","N","09 - 10","141","12","LAMPASAS","Secondary"
"LAMPASAS ISD","WHITIS EL","141901","141901101","","N","N","NR","","N","EE - KG","141","12","LAMPASAS","Elementary"
"LAMPASAS ISD","WHITIS EL","141901","141901102","141901103","N","A","NA","HANNA SPRINGS INT.","N","01 - 02","141","12","LAMPASAS","Elementary"
"LANCASTER ISD","HOUSTON EL","057913","057913102","","N","R","NA","","N","PK - 04","057","10","DALLAS","Elementary"
"LANCASTER ISD","LANCASTER H S","057913","057913001","","N","A","NQ","","N","09 - 12","057","10","DALLAS","Secondary"
"LANCASTER ISD","LANCASTER INT","057913","057913105","","N","A","NA","","N","05 - 06","057","10","DALLAS","Middle"
"LANCASTER ISD","LANCASTER J H","057913","057913041","","N","A","NA","","N","07 - 08","057","10","DALLAS","Middle"
"LANCASTER ISD","MILLBROOK EL","057913","057913106","","N","A","NA","","N","PK - 04","057","10","DALLAS","Elementary"
"LANCASTER ISD","PLEASANT RUN EL","057913","057913101","","N","A","NA","","N","PK - 04","057","10","DALLAS","Elementary"
"LANCASTER ISD","ROLLING HILLS EL","057913","057913107","","N","R","NA","","N","KG - 06","057","10","DALLAS","Elementary"
"LANCASTER ISD","WEST MAIN EL","057913","057913103","","N","A","NA","","N","KG - 05","057","10","DALLAS","Elementary"
"LANEVILLE ISD","LANEVILLE SCHOOL","201903","201903001","","N","A","NQ","","N","PK - 12","201","07","RUSK","Both Elem/Sec"
"LAREDO ISD","BRUNI EL","240901","240901101","","N","A","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","BUENOS AIRES EL","240901","240901102","","N","E","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","CHRISTEN MIDDLE","240901","240901041","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"LAREDO ISD","D D HACHAR EL","240901","240901119","","N","R","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","DAICHES EL","240901","240901104","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","DOVALINA EL","240901","240901123","","N","E","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","DR LEO CIGARROA H S","240901","240901003","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"LAREDO ISD","EVENING ALTER ED PROG","240901","240901007","","N","2","PE","","N","06 - 12","240","01","WEBB","Both Elem/Sec"
"LAREDO ISD","FARIAS EL","240901","240901105","","N","A","NA","","N","EE - 05","240","01","WEBB","Elementary"
"LAREDO ISD","H B ZACHRY EL","240901","240901121","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","H OCHOA EL","240901","240901114","","N","A","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","HEIGHTS EL","240901","240901106","","N","R","NA","","N","KG - 05","240","01","WEBB","Elementary"
"LAREDO ISD","J C MARTIN JR EL","240901","240901120","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","J KAWAS EL","240901","240901122","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","JOAQUIN CIGARROA MIDDLE","240901","240901043","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"LAREDO ISD","LAMAR MIDDLE","240901","240901042","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"LAREDO ISD","LEYENDECKER EL","240901","240901108","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","LIGARDE EL","240901","240901124","","N","A","NA","","N","EE - 05","240","01","WEBB","Elementary"
"LAREDO ISD","MACDONELL EL","240901","240901109","","N","E","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","MARTIN H S","240901","240901001","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"LAREDO ISD","MEMORIAL MIDDLE","240901","240901044","","N","A","NA","","N","06 - 08","240","01","WEBB","Middle"
"LAREDO ISD","MILTON EL","240901","240901110","","N","E","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","NIXON H S","240901","240901002","","N","A","NQ","","N","09 - 12","240","01","WEBB","Secondary"
"LAREDO ISD","PIERCE EL","240901","240901111","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","RYAN EL","240901","240901112","","N","A","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","SANCHEZ EL","240901","240901113","","N","R","NA","","N","EE - 05","240","01","WEBB","Elementary"
"LAREDO ISD","SANTA MARIA EL","240901","240901115","","N","E","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LAREDO ISD","SANTO NINO EL","240901","240901116","","N","R","NA","","N","PK - 05","240","01","WEBB","Elementary"
"LAREDO ISD","TARVER EL","240901","240901107","","N","A","NA","","N","01 - 05","240","01","WEBB","Elementary"
"LASARA ISD","LASARA EL","245901","245901101","","N","A","NA","","N","KG - 08","245","01","WILLACY","Elementary"
"LATEXO ISD","LATEXO EL","113905","113905101","","N","R","NA","","N","PK - 06","113","06","HOUSTON","Elementary"
"LATEXO ISD","LATEXO H S","113905","113905001","","N","R","NQ","","N","07 - 12","113","06","HOUSTON","Secondary"
"LAZBUDDIE ISD","LAZBUDDIE SCHOOL","185904","185904001","","N","R","NQ","","N","EE - 12","185","16","PARMER","Both Elem/Sec"
"LEAKEY ISD","LEAKEY SCHOOL","193902","193902001","","N","A","NQ","","N","KG - 12","193","20","REAL","Both Elem/Sec"
"LEANDER ISD","ADA MAE FAUBION EL","246913","246913102","","N","E","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","BLOCK HOUSE CREEK EL","246913","246913103","","N","R","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","C C MASON EL","246913","246913105","","N","A","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","CEDAR PARK MIDDLE","246913","246913041","","N","A","NA","","N","06 - 08","246","13","WILLIAMSON","Middle"
"LEANDER ISD","CYPRESS EL","246913","246913104","","N","R","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","LEANDER H S","246913","246913001","","N","A","NQ","","N","09 - 12","246","13","WILLIAMSON","Secondary"
"LEANDER ISD","LEANDER MIDDLE","246913","246913042","","N","A","NA","","N","06 - 08","246","13","WILLIAMSON","Middle"
"LEANDER ISD","LOIS F GIDDENS EL","246913","246913106","","N","A","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","STEINER RANCH EL","246913","246913107","","N","E","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEANDER ISD","WHITESTONE EL","246913","246913101","","N","A","NA","","N","EE - 05","246","13","WILLIAMSON","Elementary"
"LEARY ISD","LEARY EL","019914","019914101","","N","A","NA","","N","KG - 08","019","08","BOWIE","Elementary"
"LEFORS ISD","LEFORS SCHOOL","090902","090902001","","N","A","NQ","","N","KG - 12","090","16","GRAY","Both Elem/Sec"
"LEGGETT ISD","LEGGETT EL","187906","187906101","","N","A","NA","","N","KG - 06","187","06","POLK","Elementary"
"LEGGETT ISD","LEGGETT H S","187906","187906001","","N","A","NQ","","N","07 - 12","187","06","POLK","Secondary"
"LEON ISD","LEON EL","145911","145911102","","N","A","NA","","N","KG - 05","145","06","LEON","Elementary"
"LEON ISD","LEON H S","145911","145911002","","N","R","NQ","","N","09 - 12","145","06","LEON","Secondary"
"LEON ISD","LEON J H","145911","145911041","","N","A","NA","","N","06 - 08","145","06","LEON","Middle"
"LEONARD ISD","LEONARD EL","074909","074909101","","N","A","NA","","N","PK - 05","074","10","FANNIN","Elementary"
"LEONARD ISD","LEONARD H S","074909","074909001","","N","R","NQ","","N","09 - 12","074","10","FANNIN","Secondary"
"LEONARD ISD","LEONARD J H","074909","074909041","","N","A","NA","","N","06 - 08","074","10","FANNIN","Middle"
"LEVELLAND ISD","ALTER SCH","110902","110902002","","N","N","NR","","N","06 - 10","110","17","HOCKLEY","Both Elem/Sec"
"LEVELLAND ISD","CACTUS DR EL","110902","110902101","","N","A","NA","","N","KG - 05","110","17","HOCKLEY","Elementary"
"LEVELLAND ISD","CAPITOL EL","110902","110902102","","N","A","NA","","N","KG - 05","110","17","HOCKLEY","Elementary"
"LEVELLAND ISD","CARVER EARLY CHILD CTR","110902","110902107","","N","N","NR","","N","EE - PK","110","17","HOCKLEY","Elementary"
"LEVELLAND ISD","HOMEBOUND","110902","110902199","","N","N","NR","","N","01 - 08","110","17","HOCKLEY","Elementary"
"LEVELLAND ISD","LEVELLAND H S","110902","110902001","","N","A","NQ","","N","10 - 12","110","17","HOCKLEY","Secondary"
"LEVELLAND ISD","LEVELLAND J H","110902","110902041","","N","A","NA","","N","08 - 09","110","17","HOCKLEY","Middle"
"LEVELLAND ISD","LEVELLAND MIDDLE","110902","110902042","","N","A","NA","","N","06 - 12","110","17","HOCKLEY","Both Elem/Sec"
"LEVELLAND ISD","SOUTH EL","110902","110902105","","N","A","NA","","N","KG - 05","110","17","HOCKLEY","Elementary"
"LEVELLAND ISD","WEST EL","110902","110902106","","N","A","NA","","N","KG - 05","110","17","HOCKLEY","Elementary"
"LEVERETTS CHAPEL ISD","LEVERETTS CHAPEL EL","201904","201904101","","N","A","NA","","N","EE - 06","201","07","RUSK","Elementary"
"LEVERETTS CHAPEL ISD","LEVERETTS CHAPEL H S","201904","201904001","","N","R","NQ","","N","07 - 12","201","07","RUSK","Secondary"
"LEWISVILLE ISD","ARBOR CREEK MIDDLE","061902","061902047","","N","E","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","B B OWEN EL","061902","061902115","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","BRIARHILL MIDDLE","061902","061902049","","N","E","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","CAMEY EL","061902","061902107","","N","R","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","CENTRAL EL","061902","061902101","","N","R","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","COLLEGE ST EL","061902","061902102","","N","R","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","CREEKSIDE EL","061902","061902116","","N","R","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","DEGAN EL","061902","061902106","","N","R","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","DELAY MIDDLE","061902","061902050","","N","A","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","DONALD EL","061902","061902117","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","ETHRIDGE EL","061902","061902119","","N","R","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","FLOWER MOUND EL","061902","061902112","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","FORESTWOOD MIDDLE","061902","061902048","","N","E","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","GARDEN RIDGE EL","061902","061902120","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","GRIFFIN MIDDLE","061902","061902044","","N","A","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","HEBRON VALLEY EL","061902","061902118","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","HEDRICK EL","061902","061902105","","N","A","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","HEDRICK MIDDLE","061902","061902042","","N","R","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","HERITAGE EL","061902","061902122","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","HIGHLAND VILLAGE EL","061902","061902110","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","INDIAN CREEK EL","061902","061902113","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","LAKELAND EL","061902","061902104","","N","A","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","LAKEVIEW MIDDLE","061902","061902046","","N","R","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","LAMAR MIDDLE","061902","061902045","","N","E","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","LEARNING CTR","061902","061902005","","N","1","PE","","N","08 - 12","061","11","DENTON","Secondary"
"LEWISVILLE ISD","LEWISVILLE H S","061902","061902001","","N","R","NQ","","N","09 - 12","061","11","DENTON","Secondary"
"LEWISVILLE ISD","MARCUS H S","061902","061902002","","N","E","NQ","","N","09 - 12","061","11","DENTON","Secondary"
"LEWISVILLE ISD","MCAULIFFE EL","061902","061902114","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","MILLIKEN MIDDLE","061902","061902051","","N","A","NA","","N","06 - 08","061","11","DENTON","Middle"
"LEWISVILLE ISD","MORNINGSIDE EL","061902","061902121","","N","R","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","OLD SETTLER'S EL","061902","061902123","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","PARKWAY EL","061902","061902124","","N","E","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","PETERS COLONY EL","061902","061902109","","N","A","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","POLSER EL","061902","061902125","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","PRAIRIE TRAIL EL","061902","061902126","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","STEWARTS CREEK EL","061902","061902111","","N","R","NA","","N","EE - 05","061","11","DENTON","Elementary"
"LEWISVILLE ISD","THE COLONY H S","061902","061902004","","N","R","NQ","","N","09 - 12","061","11","DENTON","Secondary"
"LEWISVILLE ISD","TIMBERCREEK EL","061902","061902108","","N","E","NA","","N","KG - 05","061","11","DENTON","Elementary"
